time_period,time_identifier,geographic_level,country_code,country_name,entry_age,characteristic_group,characteristic,tariff_group,entry_rate
200809,Academic year,National,E92000001,England,By Age 25,School Type,Independent,Total,10
200809,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,20
200809,Academic year,National,E92000001,England,By Age 25,School Type,Other State,High tariff,20
200809,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,20
200809,Academic year,National,E92000001,England,By Age 25,School Type,Other State,Total,20
200809,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,30
200809,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,High tariff,30
200809,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,30
200809,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,Total,30
200910,Academic year,National,E92000001,England,By Age 25,School Type,Independent,High tariff,10
200910,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,10
200910,Academic year,National,E92000001,England,By Age 25,School Type,Independent,Total,10
200910,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,10
200910,Academic year,National,E92000001,England,By Age 25,School Type,Other State,High tariff,20
200910,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,20
200910,Academic year,National,E92000001,England,By Age 25,School Type,Other State,Total,20
200910,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,20
200910,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,High tariff,30
200910,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,30
200910,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,Total,30
200910,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,30
201011,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,10
201011,Academic year,National,E92000001,England,By Age 25,School Type,Independent,High tariff,10
201011,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,10
201011,Academic year,National,E92000001,England,By Age 25,School Type,Independent,Total,10
201011,Academic year,National,E92000001,England,By Age 25,School Type,Other State,High tariff,20
201011,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,20
201011,Academic year,National,E92000001,England,By Age 25,School Type,Other State,Total,20
201011,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,20
201011,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,30
201011,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,High tariff,30
201011,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,30
201011,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,Total,30
201112,Academic year,National,E92000001,England,By Age 25,School Type,Independent,High tariff,10
201112,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,10
201112,Academic year,National,E92000001,England,By Age 25,School Type,Independent,Total,10
201112,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,10
201112,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,20
201112,Academic year,National,E92000001,England,By Age 25,School Type,Other State,High tariff,20
201112,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,20
201112,Academic year,National,E92000001,England,By Age 25,School Type,Other State,Total,20
201112,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,High tariff,30
201112,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,30
201112,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,Total,30
201112,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,30
201213,Academic year,National,E92000001,England,By Age 25,School Type,Independent,High tariff,10
201213,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,10
201213,Academic year,National,E92000001,England,By Age 25,School Type,Independent,Total,10
201213,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,10
201213,Academic year,National,E92000001,England,By Age 25,School Type,Other State,High tariff,20
201213,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,20
201213,Academic year,National,E92000001,England,By Age 25,School Type,Other State,Total,20
201213,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,20
201213,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,30
201213,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,High tariff,30
201213,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,30
201213,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,Total,30
201314,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,10
201314,Academic year,National,E92000001,England,By Age 25,School Type,Independent,High tariff,10
201314,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,10
201314,Academic year,National,E92000001,England,By Age 25,School Type,Independent,Total,10
201314,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,20
201314,Academic year,National,E92000001,England,By Age 25,School Type,Other State,High tariff,20
201314,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,20
201314,Academic year,National,E92000001,England,By Age 25,School Type,Other State,Total,20
201314,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,High tariff,30
201314,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,30
201314,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,Total,30
201314,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,30
201415,Academic year,National,E92000001,England,By Age 25,School Type,Independent,High tariff,10
201415,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,10
201415,Academic year,National,E92000001,England,By Age 25,School Type,Independent,Total,10
201415,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,10
201415,Academic year,National,E92000001,England,By Age 25,School Type,Other State,High tariff,20
201415,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,20
201415,Academic year,National,E92000001,England,By Age 25,School Type,Other State,Total,20
201415,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,20
201415,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,High tariff,30
201415,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,30
201415,Academic year,National,E92000001,England,By Age 25,School Type,Selective State,Total,30
201415,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,30
201516,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,10
201516,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,10
201516,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,20
201516,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,20
201516,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,30
201516,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,30
201617,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,10
201617,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,10
201617,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,20
201617,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,20
201617,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,30
201617,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,30
201718,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,10
201718,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,10
201718,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,20
201718,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,20
201718,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,30
201718,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,30
201819,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,10
201819,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,10
201819,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,20
201819,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,20
201819,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,30
201819,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,30
201920,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,10
201920,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,10
201920,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,20
201920,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,20
201920,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,30
201920,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,30
202021,Academic year,National,E92000001,England,By Age 19,School Type,Independent,High tariff,10
202021,Academic year,National,E92000001,England,By Age 19,School Type,Independent,Total,10
202021,Academic year,National,E92000001,England,By Age 19,School Type,Other State,High tariff,20
202021,Academic year,National,E92000001,England,By Age 19,School Type,Other State,Total,20
202021,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,High tariff,30
202021,Academic year,National,E92000001,England,By Age 19,School Type,Selective State,Total,30
200102,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,10
200102,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,10
200102,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,10
200102,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,10
200102,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,20
200102,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,20
200102,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,20
200102,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,20
200203,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,10
200203,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,10
200203,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,10
200203,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,10
200203,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,20
200203,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,20
200203,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,20
200203,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,20
200304,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,10
200304,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,10
200304,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,10
200304,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,10
200304,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,20
200304,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,20
200304,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,20
200304,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,20
200405,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,10
200405,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,10
200405,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,10
200405,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,10
200405,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,20
200405,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,20
200405,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,20
200405,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,20
200506,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,10
200506,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,10
200506,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,10
200506,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,10
200506,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,20
200506,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,20
200506,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,20
200506,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,20
200607,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,10
200607,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,10
200607,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,10
200607,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,10
200607,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,20
200607,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,20
200607,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,20
200607,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,20
200708,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,10
200708,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,10
200708,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,10
200708,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,10
200708,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,20
200708,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,20
200708,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,20
200708,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,20
200809,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,10
200809,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,10
200809,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,10
200809,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,10
200809,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,20
200809,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,20
200809,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,20
200809,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,20
200910,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,10
200910,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,10
200910,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,10
200910,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,10
200910,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,20
200910,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,20
200910,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,20
200910,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,20
201011,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,10
201011,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,10
201011,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,10
201011,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,10
201011,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,20
201011,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,20
201011,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,20
201011,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,20
201112,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,10
201112,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,10
201112,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,10
201112,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,10
201112,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,20
201112,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,20
201112,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,20
201112,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,20
201213,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,10
201213,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,10
201213,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,10
201213,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,10
201213,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,20
201213,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,20
201213,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,20
201213,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,20
201314,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,10
201314,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,10
201314,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,10
201314,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,10
201314,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,20
201314,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,20
201314,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,20
201314,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,20
201415,Academic year,National,E92000001,England,By Age 25,Sex,Female,High tariff,10
201415,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,10
201415,Academic year,National,E92000001,England,By Age 25,Sex,Female,Total,10
201415,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,10
201415,Academic year,National,E92000001,England,By Age 25,Sex,Male,High tariff,20
201415,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,20
201415,Academic year,National,E92000001,England,By Age 25,Sex,Male,Total,20
201415,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,20
201516,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,10
201516,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,10
201516,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,20
201516,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,20
201617,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,10
201617,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,10
201617,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,20
201617,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,20
201718,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,10
201718,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,10
201718,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,20
201718,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,20
201819,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,10
201819,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,10
201819,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,20
201819,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,20
201920,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,10
201920,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,10
201920,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,20
201920,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,20
202021,Academic year,National,E92000001,England,By Age 19,Sex,Female,High tariff,10
202021,Academic year,National,E92000001,England,By Age 19,Sex,Female,Total,10
202021,Academic year,National,E92000001,England,By Age 19,Sex,Male,High tariff,20
202021,Academic year,National,E92000001,England,By Age 19,Sex,Male,Total,20
200506,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",High tariff,10
200506,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",High tariff,10
200506,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",Total,10
200506,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",Total,10
200506,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,High tariff,20
200506,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,High tariff,20
200506,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,Total,20
200506,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,Total,20
200506,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,30
200506,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,30
200506,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,Total,30
200506,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,Total,30
200607,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",High tariff,10
200607,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",High tariff,10
200607,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",Total,10
200607,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",Total,10
200607,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,High tariff,20
200607,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,High tariff,20
200607,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,Total,20
200607,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,Total,20
200607,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,30
200607,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,30
200607,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,Total,30
200607,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,Total,30
200708,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",High tariff,10
200708,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",High tariff,10
200708,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",Total,10
200708,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",Total,10
200708,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,High tariff,20
200708,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,High tariff,20
200708,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,Total,20
200708,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,Total,20
200708,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,30
200708,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,30
200708,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,Total,30
200708,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,Total,30
200809,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",High tariff,10
200809,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",High tariff,10
200809,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",Total,10
200809,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",Total,10
200809,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,High tariff,20
200809,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,High tariff,20
200809,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,Total,20
200809,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,Total,20
200809,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,30
200809,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,30
200809,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,Total,30
200809,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,Total,30
200910,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",High tariff,10
200910,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",High tariff,10
200910,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",Total,10
200910,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",Total,10
200910,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,High tariff,20
200910,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,High tariff,20
200910,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,Total,20
200910,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,Total,20
200910,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,30
200910,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,30
200910,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,Total,30
200910,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,Total,30
201011,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",High tariff,10
201011,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",High tariff,10
201011,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",Total,10
201011,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",Total,10
201011,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,High tariff,20
201011,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,High tariff,20
201011,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,Total,20
201011,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,Total,20
201011,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,30
201011,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,30
201011,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,Total,30
201011,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,Total,30
201112,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",High tariff,10
201112,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",High tariff,10
201112,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",Total,10
201112,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",Total,10
201112,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,High tariff,20
201112,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,High tariff,20
201112,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,Total,20
201112,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,Total,20
201112,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,30
201112,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,30
201112,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,Total,30
201112,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,Total,30
201213,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",High tariff,10
201213,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",High tariff,10
201213,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,"Education, health and care plan",Total,10
201213,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,"Education, health and care plan",Total,10
201213,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,High tariff,20
201213,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,High tariff,20
201213,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,No SEN provision,Total,20
201213,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,No SEN provision,Total,20
201213,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,30
201213,Academic year,National,E92000001,England,By Age 25,Special Educational Needs,SEN support / SEN without an EHC plan,High tariff,30
201213,Academic year,National,E92000001,England,By Age 19,Special Educational Needs,SEN support / SEN without an EHC plan,Total,30
